id,trialnum,question_num,question,tot,rt
29,68,125,What is the name of the American who starred in the 1936 Olympics?,no,0.9362937326868632
29,69,46,In what European city is the Parthenon located?,N/A,0
29,70,138,What is the largest city in Canada?,N/A,0
29,71,81,In what country is the Dalai Lama's palace?,N/A,0
29,72,56,What is the last name of the commander who lost the battle of the Little Bighorn River?,yes,1.1687667166770552
29,73,36,What sitcom received a record 117 Emmy nominations?,no,1.2571908964237082
29,74,29,What is the last name of the man who assassinated President John Kennedy?,N/A,0
29,75,82,What is the last name of the Russian novelist Teddy Roosevelt called 'a sexual and moral pervert'?,no,1.022824917214166
29,76,5,What was the name of the zeppelin that exploded in Lakehurst N.J. in 1937?,no,0.9480492352986403
29,77,124,What major city is on an island in the St. Lawrence River?,no,1.1339527244899728
29,78,84,What's heaven to fallen Norse warriors?,no,1.0279822031834556
29,79,133,What nation signed away a fourth of its European land in a 1918 Treaty?,N/A,0
29,80,11,What is the last name of the Confederate general whose last words were 'Let us cross the river and rest in the shade'?,no,0.8238039576699521
29,81,115,Who was the leader of the Argonauts?,N/A,0
29,82,65,Who was the most famous Greek doctor?,no,1.2040044441919235
29,83,38,What is the last name of the author who wrote Brave New World?,N/A,0
29,84,95,What is the last name of the discoverer of the vaccination for smallpox?,yes,1.2096450811477553
29,85,107,What is the last name of the first person to set foot on the moon?,N/A,0
29,86,86,What nuts are used in marzipan? ,N/A,0
29,87,19,What is May's birthstone?,no,1.0866570253310783
29,88,134,What country's civil war was described as a 'rehearsal for World War II'?,N/A,0
29,89,66,Over which river is the George Washington Bridge?,N/A,0
29,90,144,What is the last name of the composer who wrote the opera 'Don Giovanni'?,yes,1.2526807265749085
29,91,118,What is the last name of the man who began the Protestant reformation in Germany?,N/A,0
29,92,147,What is the name of the constellation that looks like a flying horse?,no,1.030412892167078
29,93,26,What was the name of the Union Ironclad ship that fought the Confederate ironclad Merrimack?,N/A,0
29,94,130,What's the 'Q' short for in Q-Tips?,no,0.8622826539503876
29,95,143,What is the Taj Majal made of?,no,0.9133785332160187
29,96,101,In which city is Heathrow Airport located?,N/A,0
29,97,1,What is the name of the palace in London in which the monarch of England resides?,N/A,0
29,98,34,What is the name of the avenue that immediately follows Atlantic Avenue in the game of Monopoly?,no,0.8867365630021595
29,99,12,What drug was named after the Greek god of dreams?,no,1.1758191230574084
29,100,15,What is the last name of the male star of the movie Casablanca?,no,0.9645510647687843
29,101,80,What is the capital of Chile?,yes,2.3426205428595495
29,102,102,What is the capital of Russia?,N/A,0
29,103,72,What colorless gas is essential in the production of fertilizers and light bulbs?,no,0.7139912085194737
29,104,63,What is the last name of the author who wrote 'The Old Man and the Sea'?,N/A,0
29,105,91,What is the last name of the man who supposedly killed Jesse James?,no,0.870590392525628
29,106,68,What Peanuts character clings to a security blanket?,N/A,0
29,107,104,What is the name of the process by which plants make their food?,yes,1.2512965044597877
29,108,108,Who was The Friendly Ghost?,N/A,0
29,109,21,What is the last name of the first U.S. President to die in office?,no,0.49664373118321237
29,110,127,What is the name of Socrates' most famous student?,N/A,0
29,111,111,What is the name for a medical doctor who specializes in diseases of the skin?,N/A,0
29,112,73,What country has the ancient ruins of Machu Picchu?,N/A,0
29,113,75,What is the world's largest snake?,N/A,0
29,114,110,What is the capital of Denmark?,yes,1.409336624151365
29,115,37,What is the last name of the boy in the book Treasure Island?,no,0.9523956600623933
29,116,44,What is the last name of the author of Little Women?,no,1.0732728082284666
29,117,145,What is the last name of the man who invented dynamite?,N/A,0
29,118,42,In addition to the Kentucky Derby and the Belmont Stakes what horse race comprises the Triple Crown?,no,1.0218803443076467
29,119,2,What is the name of the collar bone?,no,0.9664881677572339
29,120,140,What country was formerly known as the Belgian Congo?,N/A,0
29,121,126,What is the last name of the artist who painted Guernica?,N/A,0
29,122,149,What is the last name of the singer who recorded 'Heartbreak Hotel' and 'All Shook Up'?,no,0.8909012587419056
29,123,106,What is the longest river in South America?,no,1.0499010331914178
29,124,58,What's the northernmost Baltic republic?,no,0.9426450410501275
29,125,52,What is the capital of Wyoming?,yes,1.6858625842478432
29,126,99,What is the last name of the president who is on the far right when you gaze at Mount Rushmore?,no,1.3934937747899312
29,127,148,What country's ships transported four million African slaves to Brazil?,no,0.8479196302969285
29,128,64,What kind of poison did Socrates take at his execution?,yes,1.0047653065648774
29,129,41,What is the name of the furry animal that attacks cobra snakes?,no,0.7561618654908671
29,130,3,What is the last name of the author who wrote Brothers Karamazov?,yes,1.5214567610191807
29,131,45,What is the last name of the actress who received the Best Actress Award for the movie 'Mary Poppins'?,no,0.9978393942537878
29,132,105,What virus killed two million people in 1967?,no,0.9203453604977767
29,133,129,What was Cinderella's coach made from?,N/A,0
29,134,47,In what ancient city were the Hanging Gardens located?,no,0.9287329391481762
29,135,119,What is the name of the ship that carried the pilgrims to America in 1620?,N/A,0
29,136,92,What is the last name of the man who showed that lightning is electricity?,N/A,0
29,137,6,In the bible whose name was changed to Israel?,N/A,0
29,138,43,What is the last name of the second U.S. president?,N/A,0
29,139,67,What is the last name of the man who wrote the Star Spangled Banner?,N/A,0
29,140,83,What is the name of the mountain range that separates Asia from Europe?,N/A,0
29,141,13,What is the name of Batman's butler?,no,1.2424276649280728
29,142,61,What is the last name of the author of the James Bond novels?,N/A,0
29,143,22,Of which country is Budapest the capital?,N/A,0
29,144,109,What is the name of the kind of cat that spoke to Alice in the story Alice's adventures in Wonderland?,no,0.8080362819819129
29,145,69,What is the highest mountain in the U.S.?,no,0.9969457507841071
29,146,54,What is the name of the island on which Napoleon was born?,yes,1.478404043879891
29,147,48,What is the name of the man who assassinated Abraham Lincoln?,N/A,0
29,148,18,What is the capital of Delaware?,no,0.8265637056547348
29,149,117,What human organ (or organs) does a nephrologist treat?,no,0.7209538104771127
29,150,120,What city was Martin Luther King Jr. assassinated in?,yes,1.033432931128118
